"","year","price","Location"
"8232",2017,35.9,"Harrisburg"
"8233",2015,20.444,"Harrisburg"
"8234",2022,51,"Harrisburg"
"8235",2023,53.554,"Harrisburg"
"8236",2021,52.52,"Harrisburg"
"8237",2019,49.9,"Harrisburg"
"8238",2021,68,"Harrisburg"
"8239",2022,47.499,"Harrisburg"
"8240",1996,44.9,"Harrisburg"
"8241",2006,15.9,"Harrisburg"
"8242",2016,22.995,"Harrisburg"
"8243",2022,50.8,"Harrisburg"
"8244",2020,47.8,"Harrisburg"
"8245",2021,60.495,"Harrisburg"
"8246",2019,44.5,"Harrisburg"
"8247",2022,49.867,"Harrisburg"
"8248",2019,48.195,"Harrisburg"
"8249",2020,61.99,"Harrisburg"
"8250",2011,28.995,"Harrisburg"
"8251",2015,47.95,"Harrisburg"
"8252",2018,58.365,"Harrisburg"
"8253",2022,38.999,"Harrisburg"
"8254",2023,60.997,"Harrisburg"
"8255",2017,31.995,"Harrisburg"
"8256",2008,19.5,"Harrisburg"
"8257",2022,56.492,"Harrisburg"
"8258",2022,51.708,"Harrisburg"
"8259",2007,10.5,"Harrisburg"
"8260",2010,26.9,"Harrisburg"
"8261",2022,51.2,"Harrisburg"
"8262",2021,66,"Harrisburg"
"8263",2016,39,"Harrisburg"
"8264",2019,41,"Harrisburg"
"8265",2022,55.9,"Harrisburg"
"8266",2013,27.999,"Harrisburg"
"8267",2020,53.988,"Harrisburg"
"8268",2023,90.5,"Harrisburg"
"8269",2019,63,"Harrisburg"
"8270",2020,39.214,"Harrisburg"
"8271",2023,79,"Harrisburg"
"8272",2005,10,"Harrisburg"
"8273",2008,10.5,"Harrisburg"
"8274",2009,16.995,"Harrisburg"
"8275",2011,22.977,"Harrisburg"
"8276",2023,85.987,"Harrisburg"
"8277",2016,36,"Harrisburg"
"8278",1996,46.5,"Harrisburg"
"8279",2019,52.9,"Harrisburg"
"8280",2022,54.852,"Harrisburg"
"8281",2022,46.988,"Harrisburg"
"8282",2019,39.517,"Harrisburg"
"8283",2016,36.811,"Harrisburg"
"8284",2019,55.977,"Harrisburg"
"8285",2020,58.985,"Harrisburg"
"8286",2022,50.2,"Harrisburg"
"8287",2013,33.951,"Harrisburg"
"8288",2020,28.9,"Harrisburg"
"8289",2018,36.392,"Harrisburg"
"8290",2022,42.995,"Harrisburg"
"8291",2011,34.8,"Harrisburg"
"8292",2005,10.498,"Harrisburg"
"8293",2013,27.895,"Harrisburg"
"8294",2022,60,"Harrisburg"
"8295",2022,51.5,"Harrisburg"
"8296",2019,32.995,"Harrisburg"
"8297",2018,59.999,"Harrisburg"
"8298",2022,90,"Harrisburg"
"8299",2022,49.998,"Harrisburg"
"8300",2023,58.988,"Harrisburg"
"8301",2020,74.9,"Harrisburg"
"8302",2016,37.996,"Harrisburg"
"8303",2017,31.499,"Harrisburg"
"8304",2022,64.874,"Harrisburg"
"8305",2017,34.062,"Harrisburg"
"8306",2018,53.552,"Harrisburg"
"8307",2020,42.595,"Harrisburg"
"8308",2019,39.595,"Harrisburg"
"8309",2022,68.88,"Harrisburg"
"8310",2022,45.985,"Harrisburg"
"8311",2015,48.5,"Harrisburg"
"8312",2022,42.372,"Harrisburg"
"8313",2017,52,"Harrisburg"
"8314",2022,76.9,"Harrisburg"
"8315",2019,34.98,"Harrisburg"
"8316",2015,19.9,"Harrisburg"
"8317",2010,11.995,"Harrisburg"
"8318",2022,74.5,"Harrisburg"
"8319",2022,69.94,"Harrisburg"
"8320",2017,24.9,"Harrisburg"
"8321",2020,68.995,"Harrisburg"
"8322",2022,43.495,"Harrisburg"
"8323",2016,22.994,"Harrisburg"
"8324",2019,52.9,"Harrisburg"
"8325",2012,42.9,"Harrisburg"
"8326",2023,79.9,"Harrisburg"
"8327",2022,44.5,"Harrisburg"
"8328",2022,73.117,"Harrisburg"
"8329",2011,36,"Harrisburg"
"8330",2022,68.997,"Harrisburg"
"8331",2021,44.996,"Harrisburg"
"8332",2019,54.987,"Harrisburg"
"8333",2022,64.435,"Harrisburg"
"8334",2014,32.225,"Harrisburg"
"8335",2003,12.9,"Harrisburg"
"8336",2014,26.9,"Harrisburg"
"8337",2016,18.99,"Harrisburg"
"8338",2017,27.9,"Harrisburg"
"8339",2016,15.997,"Harrisburg"
"8340",2015,17.898,"Harrisburg"
"8341",2020,34.99,"Harrisburg"
"8342",2022,47.9,"Harrisburg"
"8343",2021,46.95,"Harrisburg"
"8344",2019,40.74,"Harrisburg"
"8345",2019,34.9,"Harrisburg"
"8346",2021,41.774,"Harrisburg"
"8347",2022,77.933,"Harrisburg"
"8348",2018,24.9,"Harrisburg"
"8349",2022,54.975,"Harrisburg"
"8350",2021,57.997,"Harrisburg"
"8351",2018,43,"Harrisburg"
"8352",2020,37.985,"Harrisburg"
"8353",2021,44.986,"Harrisburg"
"8354",2021,62.988,"Harrisburg"
"8355",2017,16.38,"Harrisburg"
"8356",2017,49.9,"Harrisburg"
"8357",2023,121.98,"Harrisburg"
"8358",2022,58.997,"Harrisburg"
"8359",2011,23.999,"Harrisburg"
"8360",2013,19.99,"Harrisburg"
"8361",2016,27.995,"Harrisburg"
"8362",2022,49,"Harrisburg"
"8363",2019,59.9,"Harrisburg"
"8364",2022,80.499,"Harrisburg"
"8365",2022,42.981,"Harrisburg"
"8366",2022,43.8,"Harrisburg"
"8367",2001,18,"Harrisburg"
"8368",2008,17.999,"Harrisburg"
"8369",2020,49.9,"Harrisburg"
"8370",2015,22.85,"Harrisburg"
"8371",2012,42.9,"Harrisburg"
"8372",1997,54.5,"Harrisburg"
"8373",2023,49.995,"Harrisburg"
"8374",2002,18,"Harrisburg"
"8375",1997,49.9,"Harrisburg"
"8376",2023,80.903,"Harrisburg"
"8377",2021,45.165,"Harrisburg"
"8378",2016,27.995,"Harrisburg"
"8379",2020,51.99,"Harrisburg"
"8380",2014,20.995,"Harrisburg"
"8381",2019,52.929,"Harrisburg"
"8382",2018,40.991,"Harrisburg"
"8383",2019,49.99,"Harrisburg"
"8384",2021,36.988,"Harrisburg"
"8385",2022,39.911,"Harrisburg"
"8386",2019,37.5,"Harrisburg"
"8387",2020,37.933,"Harrisburg"
"8388",2023,48.99,"Harrisburg"
"8389",2020,37.931,"Harrisburg"
"8390",2019,34.288,"Harrisburg"
"8391",2019,55.495,"Harrisburg"
"8392",2019,51,"Harrisburg"
"8393",2021,32,"Harrisburg"
"8394",2023,42.855,"Harrisburg"
"8395",2021,39.681,"Harrisburg"
"8396",2006,8.5,"Harrisburg"
"8397",2023,47.997,"Harrisburg"
"8398",2022,44.307,"Harrisburg"
"8399",2018,27.999,"Harrisburg"
"8400",2015,22.9,"Harrisburg"
"8401",2023,59.2,"Harrisburg"
"8402",2018,24.9,"Harrisburg"
"8403",2020,36.204,"Harrisburg"
"8404",2018,29.055,"Harrisburg"
"8405",2019,31.774,"Harrisburg"
"8406",2019,37.939,"Harrisburg"
"8407",2021,38.998,"Harrisburg"
"8408",2019,32.939,"Harrisburg"
"8409",2023,80.1,"Harrisburg"
"8410",2016,23.9,"Harrisburg"
"8411",2014,34.109,"Harrisburg"
"8412",2021,37.939,"Harrisburg"
"8413",2023,48,"Harrisburg"
"8414",2018,42.991,"Harrisburg"
"8415",2020,36.689,"Harrisburg"
"8416",2021,43.559,"Harrisburg"
"8417",2018,28.41,"Harrisburg"
"8418",2019,28.662,"Harrisburg"
"8419",2021,39.987,"Harrisburg"
"8420",2022,42.015,"Harrisburg"
"8421",2019,29.5,"Harrisburg"
"8422",2016,24.672,"Harrisburg"
"8423",2022,48.991,"Harrisburg"
"8424",2020,38.5,"Harrisburg"
"8425",2021,34.8,"Harrisburg"
"8426",2021,36.211,"Harrisburg"
"8427",2018,48.99,"Harrisburg"
"8428",2021,37.4,"Harrisburg"
"8429",2022,53.9,"Harrisburg"
"8430",2017,26.995,"Harrisburg"
"8431",2018,30.42,"Harrisburg"
"8432",2018,27.419,"Harrisburg"
"8433",2023,79.85,"Harrisburg"
"8434",2021,51.46,"Harrisburg"
"8435",2023,63,"Harrisburg"
"8436",2021,34.955,"Harrisburg"
"8437",2023,39.471,"Harrisburg"
"8438",2021,40.99,"Harrisburg"
"8439",2021,37.533,"Harrisburg"
"8440",2019,36.916,"Harrisburg"
"8441",2022,41.985,"Harrisburg"
"8442",2023,80.987,"Harrisburg"
"8443",2015,24.195,"Harrisburg"
"8444",2015,29.89,"Harrisburg"
"8445",2022,44.5,"Harrisburg"
"8446",2020,29.555,"Harrisburg"
"8447",2022,45.5,"Harrisburg"
"8448",2012,19.963,"Harrisburg"
"8449",2019,30.177,"Harrisburg"
"8450",2015,25.826,"Harrisburg"
"8451",2020,36.995,"Harrisburg"
"8452",2021,37.52,"Harrisburg"
"8453",2014,18,"Harrisburg"
"8454",2021,40.899,"Harrisburg"
"8455",2015,28.904,"Harrisburg"
"8456",2023,46.961,"Harrisburg"
"8457",2021,37.5,"Harrisburg"
"8458",2021,37.5,"Harrisburg"
"8459",2021,43,"Harrisburg"
"8460",2011,10.75,"Harrisburg"
"8461",2016,27.541,"Harrisburg"
"8462",2021,36.213,"Harrisburg"
"8463",2022,40.985,"Harrisburg"
"8464",2015,29,"Harrisburg"
"8465",2021,66.5,"Harrisburg"
"8466",2013,14.495,"Harrisburg"
"8467",2023,46.985,"Harrisburg"
"8468",2021,36.45,"Harrisburg"
"8469",2021,44.616,"Harrisburg"
"8470",2011,16.585,"Harrisburg"
"8471",2020,36.931,"Harrisburg"
"8472",2016,15.997,"Harrisburg"
"8473",2020,37.312,"Harrisburg"
"8474",2018,27.621,"Harrisburg"
"8475",2019,32.569,"Harrisburg"
"8476",2019,35.2,"Harrisburg"
"8477",2021,43.488,"Harrisburg"
"8478",2013,20.899,"Harrisburg"
"8479",2021,39.689,"Harrisburg"
"8480",2021,44.2,"Harrisburg"
"8481",2012,8,"Harrisburg"
"8482",2023,47.991,"Harrisburg"
"8483",2020,31.5,"Harrisburg"
"8484",2021,39.95,"Harrisburg"
"8485",2021,37,"Harrisburg"
"8486",2013,13.4,"Harrisburg"
"8487",2020,43,"Harrisburg"
"8488",2023,77.697,"Harrisburg"
"8489",2019,21.9,"Harrisburg"
"8490",2023,60.9,"Harrisburg"
"8491",2007,6,"Harrisburg"
"8492",2019,35.498,"Harrisburg"
"8493",2020,38.997,"Harrisburg"
"8494",2022,42.992,"Harrisburg"
"8495",2022,47.531,"Harrisburg"
"8496",2018,30.488,"Harrisburg"
"8497",2020,37.9,"Harrisburg"
"8498",2022,39.5,"Harrisburg"
"8499",2018,22.05,"Harrisburg"
"8500",2021,35.933,"Harrisburg"
"8501",2016,26.97,"Harrisburg"
"8502",2016,26,"Harrisburg"
"8503",2021,57.9,"Harrisburg"
"8504",2019,41.9,"Harrisburg"
"8505",2013,23.9,"Harrisburg"
"8506",2016,26.316,"Harrisburg"
"8507",2015,26.777,"Harrisburg"
"8508",2022,46.5,"Harrisburg"
"8509",2023,64.877,"Harrisburg"
"8510",2016,28,"Harrisburg"
"8511",2021,35.332,"Harrisburg"
"8512",2021,43.991,"Harrisburg"
"8513",2019,30.854,"Harrisburg"
"8514",2021,49,"Harrisburg"
"8515",2023,65.881,"Harrisburg"
"8516",2021,39.326,"Harrisburg"
"8517",2020,35.713,"Harrisburg"
"8518",2015,20.995,"Harrisburg"
"8519",2018,28.598,"Harrisburg"
"8520",2016,25.2,"Harrisburg"
"8521",2021,41.99,"Harrisburg"
"8522",2022,41.933,"Harrisburg"
"8523",2021,56,"Harrisburg"
"8524",2021,52.84,"Harrisburg"
"8525",2020,36.176,"Harrisburg"
"8526",2022,44.888,"Harrisburg"
"8527",2023,83.995,"Harrisburg"
"8528",2023,45.988,"Harrisburg"
"8529",2021,38.467,"Harrisburg"
"8530",2021,39,"Harrisburg"
"8531",2005,3.8,"Harrisburg"
"8532",2023,48.99,"Harrisburg"
"8533",2021,52.982,"Harrisburg"
"8534",2020,36.555,"Harrisburg"
"8535",2021,47.59,"Harrisburg"
"8536",2019,47.995,"Harrisburg"
"8537",2019,30.995,"Harrisburg"
"8538",2023,86.998,"Harrisburg"
"8539",2009,11.5,"Harrisburg"
"8540",2023,77.842,"Harrisburg"
"8541",2021,38.5,"Harrisburg"
"8542",2021,39,"Harrisburg"
"8543",2014,27.232,"Harrisburg"
"8544",2013,12.55,"Harrisburg"
"8545",2021,39.761,"Harrisburg"
"8546",2019,31,"Harrisburg"
"8547",2021,39.212,"Harrisburg"
"8548",2022,43.997,"Harrisburg"
"8549",2022,28.999,"Harrisburg"
"8550",2018,31.75,"Harrisburg"
"8551",2021,37.99,"Harrisburg"
"8552",2015,26.98,"Harrisburg"
"8553",2015,24.39,"Harrisburg"
"8554",2015,19.972,"Harrisburg"
"8555",2019,28.899,"Harrisburg"
"8556",2013,18.988,"Harrisburg"
"8557",2020,36.488,"Harrisburg"
"8558",2019,30.172,"Harrisburg"
"8559",2023,44.933,"Harrisburg"
"8560",2016,28.988,"Harrisburg"
"8561",2021,38.85,"Harrisburg"
"8562",2021,22.899,"Harrisburg"
"8563",2022,47.98,"Harrisburg"
"8564",2023,47.89,"Harrisburg"
"8565",2014,36.988,"Harrisburg"
"8566",2022,49.5,"Harrisburg"
"8567",2021,38.287,"Harrisburg"
"8568",2022,43.005,"Harrisburg"
"8569",2021,43.9,"Harrisburg"
"8570",2022,39.9,"Harrisburg"
"8571",2021,36.5,"Harrisburg"
"8572",2023,52.9,"Harrisburg"
"8573",2022,49.682,"Harrisburg"
"8574",2015,20,"Harrisburg"
"8575",2021,39.997,"Harrisburg"
"8576",2018,33,"Harrisburg"
"8577",2013,15.99,"Harrisburg"
"8578",2015,30,"Harrisburg"
"8579",2017,27.795,"Harrisburg"
"8580",2021,42.988,"Harrisburg"
"8581",2023,36.95,"Harrisburg"
"8582",2018,28.548,"Harrisburg"
"8583",2023,42.988,"Harrisburg"
"8584",2011,17,"Harrisburg"
"8585",2019,36.99,"Harrisburg"
"8586",2021,43.805,"Harrisburg"
"8587",2016,26.99,"Harrisburg"
"8588",2021,40.622,"Harrisburg"
"8589",2021,39.5,"Harrisburg"
"8590",2015,25.495,"Harrisburg"
"8591",2018,30.5,"Harrisburg"
"8592",2020,42.389,"Harrisburg"
"8593",2022,41.9,"Harrisburg"
"8594",2022,46.997,"Harrisburg"
"8595",2022,46.497,"Harrisburg"
"8596",2020,38.549,"Harrisburg"
"8597",2017,28.497,"Harrisburg"
"8598",2012,14.827,"Harrisburg"
"8599",2022,56.869,"Harrisburg"
"8600",2013,22.791,"Harrisburg"
"8601",2013,8.99,"Harrisburg"
"8602",2021,51.797,"Harrisburg"
"8603",2021,50.89,"Harrisburg"
"8604",2017,45.999,"Harrisburg"
"8605",2023,51.114,"Harrisburg"
"8606",2012,23.294,"Harrisburg"
"8607",2021,39.995,"Harrisburg"
"8608",2021,44.995,"Harrisburg"
"8609",2017,44.771,"Harrisburg"
"8610",2021,52.995,"Harrisburg"
"8611",2018,22.477,"Harrisburg"
"8612",2021,49,"Harrisburg"
"8613",2021,41.289,"Harrisburg"
"8614",2021,41.991,"Harrisburg"
"8615",2020,32.5,"Harrisburg"
"8616",2016,25.788,"Harrisburg"
"8617",2018,26.999,"Harrisburg"
"8618",2019,29.949,"Harrisburg"
"8619",2022,43.616,"Harrisburg"
"8620",2022,42.997,"Harrisburg"
"8621",2021,36.497,"Harrisburg"
"8622",2020,33.988,"Harrisburg"
"8623",2013,16.5,"Harrisburg"
"8624",2021,43.028,"Harrisburg"
"8625",2019,35.59,"Harrisburg"
"8626",2020,31.12,"Harrisburg"
"8627",2023,47.85,"Harrisburg"
"8628",2022,49.9,"Harrisburg"
"8629",2021,43.9,"Harrisburg"
"8630",2023,81.459,"Harrisburg"
"8631",2020,36.495,"Harrisburg"
"8632",2020,37.998,"Harrisburg"
"8633",2023,52.5,"Harrisburg"
"8634",2018,28.497,"Harrisburg"
"8635",2016,22.929,"Harrisburg"
"8636",2021,40.588,"Harrisburg"
"8637",2019,34.2,"Harrisburg"
"8638",2021,38.981,"Harrisburg"
"8639",2022,44.956,"Harrisburg"
"8640",2021,54.397,"Harrisburg"
"8641",2013,44.852,"Harrisburg"
"8642",2023,46.995,"Harrisburg"
"8643",2021,46,"Harrisburg"
"8644",2023,52,"Harrisburg"
"8645",2022,37.99,"Harrisburg"
"8646",2017,28.6,"Harrisburg"
"8647",2021,44.495,"Harrisburg"
"8648",2018,42.92,"Harrisburg"
"8649",2021,41,"Harrisburg"
"8650",2018,48.4,"Harrisburg"
"8651",2016,22.8,"Harrisburg"
"8652",2021,40.99,"Harrisburg"
"8653",2011,10.5,"Harrisburg"
"8654",2021,39.477,"Harrisburg"
"8655",2020,43.495,"Harrisburg"
"8656",2020,39.297,"Harrisburg"
"8657",2019,29.587,"Harrisburg"
"8658",2017,44.765,"Harrisburg"
"8659",2020,34.97,"Harrisburg"
"8660",2023,58.997,"Harrisburg"
"8661",2018,35.449,"Harrisburg"
"8662",2022,44.997,"Harrisburg"
"8663",2021,35.995,"Harrisburg"
"8664",2021,36.395,"Harrisburg"
"8665",2019,32.326,"Harrisburg"
"8666",2021,38,"Harrisburg"
"8667",2020,31.495,"Harrisburg"
"8668",2020,32,"Harrisburg"
"8669",2016,25.452,"Harrisburg"
"8670",2021,37,"Harrisburg"
"8671",2019,30.051,"Harrisburg"
"8672",2022,44,"Harrisburg"
"8673",2021,41.9,"Harrisburg"
"8674",2012,19,"Harrisburg"
"8675",2020,28.988,"Harrisburg"
"8676",2021,42.4,"Harrisburg"
"8677",2022,44.998,"Harrisburg"
"8678",2019,42.5,"Harrisburg"
"8679",2018,31.486,"Harrisburg"
"8680",2022,55.863,"Harrisburg"
"8681",2013,19.347,"Harrisburg"
"8682",2022,41.554,"Harrisburg"
"8683",2023,61,"Harrisburg"
"8684",2021,31.5,"Harrisburg"
"8685",2021,27.995,"Harrisburg"
"8686",2021,28.997,"Harrisburg"
"8687",2021,31.933,"Harrisburg"
"8688",2021,31.5,"Harrisburg"
"8689",2023,49.997,"Harrisburg"
"8690",2020,27.495,"Harrisburg"
"8691",2020,26.672,"Harrisburg"
"8692",2018,27.981,"Harrisburg"
"8693",2020,27.585,"Harrisburg"
"8694",2020,27,"Harrisburg"
"8695",2021,31.495,"Harrisburg"
"8696",2018,29,"Harrisburg"
"8697",2022,32.4,"Harrisburg"
"8698",2021,31.9,"Harrisburg"
"8699",2018,19.987,"Harrisburg"
"8700",2021,39.5,"Harrisburg"
"8701",2021,30,"Harrisburg"
"8702",2020,29.59,"Harrisburg"
"8703",2021,29,"Harrisburg"
"8704",2020,34.997,"Harrisburg"
"8705",2021,29.665,"Harrisburg"
"8706",2021,32.99,"Harrisburg"
"8707",2021,30.895,"Harrisburg"
"8708",2018,19.995,"Harrisburg"
"8709",2020,33.328,"Harrisburg"
"8710",2022,35.997,"Harrisburg"
"8711",2021,29.497,"Harrisburg"
"8712",2021,43.985,"Harrisburg"
"8713",2017,20.488,"Harrisburg"
"8714",2022,31.5,"Harrisburg"
"8715",2021,31.99,"Harrisburg"
"8716",2021,30.299,"Harrisburg"
"8717",2021,35.59,"Harrisburg"
"8718",2020,30.425,"Harrisburg"
"8719",2020,28.31,"Harrisburg"
"8720",2021,33.595,"Harrisburg"
"8721",2019,24.646,"Harrisburg"
"8722",2021,33.983,"Harrisburg"
"8723",2021,36.779,"Harrisburg"
"8724",2022,35,"Harrisburg"
"8725",2021,42.069,"Harrisburg"
"8726",2006,2,"Harrisburg"
"8727",2021,28.997,"Harrisburg"
"8728",2021,33.491,"Harrisburg"
"8729",2016,20.998,"Harrisburg"
"8730",2019,25.5,"Harrisburg"
"8731",2021,31.491,"Harrisburg"
"8732",2020,29.903,"Harrisburg"
"8733",2022,35.85,"Harrisburg"
"8734",2020,27.5,"Harrisburg"
"8735",2019,24.9,"Harrisburg"
"8736",2020,30.916,"Harrisburg"
"8737",2021,31.83,"Harrisburg"
"8738",2022,35.599,"Harrisburg"
"8739",2021,32.3,"Harrisburg"
"8740",2022,30.5,"Harrisburg"
"8741",2017,22.876,"Harrisburg"
"8742",2020,30,"Harrisburg"
"8743",2019,21,"Harrisburg"
"8744",2019,23.695,"Harrisburg"
"8745",2019,23.888,"Harrisburg"
"8746",2022,42,"Harrisburg"
"8747",2022,33.13,"Harrisburg"
"8748",2021,30.345,"Harrisburg"
"8749",2020,36.9,"Harrisburg"
"8750",2022,34.915,"Harrisburg"
"8751",2020,33.898,"Harrisburg"
"8752",2021,32.99,"Harrisburg"
"8753",2021,30.99,"Harrisburg"
"8754",2023,40.998,"Harrisburg"
"8755",2021,30.495,"Harrisburg"
"8756",2016,18.5,"Harrisburg"
"8757",2022,33.495,"Harrisburg"
"8758",2022,32.8,"Harrisburg"
"8759",2021,30.5,"Harrisburg"
"8760",2021,32.99,"Harrisburg"
"8761",2022,34,"Harrisburg"
"8762",2020,28.197,"Harrisburg"
"8763",2021,32.539,"Harrisburg"
"8764",2023,39.42,"Harrisburg"
"8765",2021,30.2,"Harrisburg"
"8766",2020,30.277,"Harrisburg"
"8767",2021,37.495,"Harrisburg"
"8768",2020,36.128,"Harrisburg"
"8769",2021,29.497,"Harrisburg"
"8770",2021,31,"Harrisburg"
"8771",2013,9.991,"Harrisburg"
"8772",2020,33.461,"Harrisburg"
"8773",2021,28.99,"Harrisburg"
"8774",2015,15.437,"Harrisburg"
"8775",2021,29.8,"Harrisburg"
"8776",2021,30.995,"Harrisburg"
"8777",2019,15.99,"Harrisburg"
"8778",2022,39,"Harrisburg"
"8779",2020,25,"Harrisburg"
"8780",2023,38.668,"Harrisburg"
"8781",2021,33.395,"Harrisburg"
"8782",2021,28.788,"Harrisburg"
"8783",2022,45.907,"Harrisburg"
"8784",2021,27.95,"Harrisburg"
"8785",2020,28.394,"Harrisburg"
"8786",2022,28,"Harrisburg"
"8787",2021,26.796,"Harrisburg"
"8788",2021,29.4,"Harrisburg"
"8789",2023,52.991,"Harrisburg"
"8790",2021,30.971,"Harrisburg"
"8791",2022,36.9,"Harrisburg"
"8792",2021,33.813,"Harrisburg"
"8793",2014,11.824,"Harrisburg"
"8794",2022,29.8,"Harrisburg"
"8795",2017,23,"Harrisburg"
"8796",2020,26.991,"Harrisburg"
"8797",2023,48.5,"Harrisburg"
"8798",2021,28.811,"Harrisburg"
"8799",2021,31.031,"Harrisburg"
"8800",2021,41.8,"Harrisburg"
"8801",2021,29.497,"Harrisburg"
"8802",2021,30.766,"Harrisburg"
"8803",2017,17.895,"Harrisburg"
"8804",2022,34.998,"Harrisburg"
"8805",2021,32.5,"Harrisburg"
"8806",2016,14.299,"Harrisburg"
"8807",2021,32.9,"Harrisburg"
"8808",2020,27.347,"Harrisburg"
"8809",2018,23.498,"Harrisburg"
"8810",2020,29.946,"Harrisburg"
"8811",2021,43.5,"Harrisburg"
"8812",2023,35.746,"Harrisburg"
"8813",2021,29.995,"Harrisburg"
"8814",2021,29.9,"Harrisburg"
"8815",2021,27.997,"Harrisburg"
"8816",2021,31.295,"Harrisburg"
"8817",2023,36.123,"Harrisburg"
"8818",2021,30.658,"Harrisburg"
"8819",2018,24.995,"Harrisburg"
"8820",2020,29.933,"Harrisburg"
"8821",2020,29.38,"Harrisburg"
"8822",2019,20.521,"Harrisburg"
"8823",2015,11,"Harrisburg"
"8824",2021,39.366,"Harrisburg"
"8825",2021,37.099,"Harrisburg"
"8826",2021,35.7,"Harrisburg"
"8827",2022,32.999,"Harrisburg"
"8828",2020,28.872,"Harrisburg"
"8829",2020,36.147,"Harrisburg"
"8830",2020,29.646,"Harrisburg"
"8831",2021,30.5,"Harrisburg"
"8832",2022,31.973,"Harrisburg"
"8833",2017,19.2,"Harrisburg"
"8834",2015,17.499,"Harrisburg"
"8835",2018,22.995,"Harrisburg"
"8836",2023,43.457,"Harrisburg"
"8837",2021,31.199,"Harrisburg"
"8838",2017,16.997,"Harrisburg"
"8839",2021,28.997,"Harrisburg"
"8840",2021,31.899,"Harrisburg"
"8841",2022,35.5,"Harrisburg"
"8842",2021,30.79,"Harrisburg"
"8843",2021,38.9,"Harrisburg"
"8844",2020,26.95,"Harrisburg"
"8845",2004,5,"Harrisburg"
"8846",2023,36.5,"Harrisburg"
"8847",2020,36.997,"Harrisburg"
"8848",2016,17.584,"Harrisburg"
"8849",2021,31.4,"Harrisburg"
"8850",2018,19.549,"Harrisburg"
"8851",2021,30.95,"Harrisburg"
"8852",2018,24.295,"Harrisburg"
"8853",2021,30,"Harrisburg"
"8854",2018,21.995,"Harrisburg"
"8855",2023,50.997,"Harrisburg"
"8856",2021,29.997,"Harrisburg"
"8857",2021,31.99,"Harrisburg"
"8858",2020,29.9,"Harrisburg"
"8859",2014,17.99,"Harrisburg"
"8860",2020,27.497,"Harrisburg"
"8861",2017,18.695,"Harrisburg"
"8862",2018,21.595,"Harrisburg"
"8863",2020,29,"Harrisburg"
"8864",2019,26.995,"Harrisburg"
"8865",2020,29.063,"Harrisburg"
"8866",2022,40.924,"Harrisburg"
"8867",2021,31.842,"Harrisburg"
"8868",2021,31.863,"Harrisburg"
"8869",2023,34.733,"Harrisburg"
"8870",2015,14.477,"Harrisburg"
"8871",2021,36.941,"Harrisburg"
"8872",2019,28.49,"Harrisburg"
"8873",2021,29,"Harrisburg"
"8874",2017,20.995,"Harrisburg"
"8875",2021,39.995,"Harrisburg"
"8876",2017,19.819,"Harrisburg"
"8877",2023,33.997,"Harrisburg"
"8878",2021,29.012,"Harrisburg"
"8879",2021,35,"Harrisburg"
"8880",2016,15.493,"Harrisburg"
"8881",2021,29.95,"Harrisburg"
"8882",2020,27,"Harrisburg"
"8883",2021,28.337,"Harrisburg"
"8884",2021,31.976,"Harrisburg"
"8885",2021,31.4,"Harrisburg"
"8886",2016,18.677,"Harrisburg"
"8887",2021,26.991,"Harrisburg"
"8888",2021,28.9,"Harrisburg"
"8889",2018,22.297,"Harrisburg"
"8890",2021,33.9,"Harrisburg"
"8891",2021,31.95,"Harrisburg"
"8892",2022,32.8,"Harrisburg"
"8893",2018,20.795,"Harrisburg"
"8894",2020,36.418,"Harrisburg"
"8895",2021,29.495,"Harrisburg"
"8896",2019,29.799,"Harrisburg"
"8897",2018,27.803,"Harrisburg"
"8898",2020,27.442,"Harrisburg"
"8899",2020,39.99,"Harrisburg"
"8900",2021,30.488,"Harrisburg"
"8901",2021,28.797,"Harrisburg"
"8902",2020,32.899,"Harrisburg"
"8903",2021,30.99,"Harrisburg"
"8904",2022,35,"Harrisburg"
"8905",2022,39.99,"Harrisburg"
"8906",2022,45.942,"Harrisburg"
"8907",2020,26,"Harrisburg"
"8908",2023,39,"Harrisburg"
"8909",2019,29.75,"Harrisburg"
"8910",2014,12.395,"Harrisburg"
"8911",2020,36.888,"Harrisburg"
"8912",2020,29.5,"Harrisburg"
"8913",2020,29,"Harrisburg"
"8914",2021,29.9,"Harrisburg"
"8915",2022,27.973,"Harrisburg"
"8916",2022,29.994,"Harrisburg"
"8917",2021,30.488,"Harrisburg"
"8918",2020,27.493,"Harrisburg"
"8919",2017,17.497,"Harrisburg"
"8920",2023,38.995,"Harrisburg"
"8921",2015,13.99,"Harrisburg"
"8922",2023,36.58,"Harrisburg"
"8923",2021,30.9,"Harrisburg"
"8924",2021,30.953,"Harrisburg"
"8925",2020,28.977,"Harrisburg"
"8926",2021,29.497,"Harrisburg"
"8927",2020,29.997,"Harrisburg"
"8928",2021,41.5,"Harrisburg"
"8929",2023,35.49,"Harrisburg"
"8930",2021,30.467,"Harrisburg"
"8931",2021,31.995,"Harrisburg"
"8932",2020,28.5,"Harrisburg"
"8933",2020,27.95,"Harrisburg"
"8934",2020,26.988,"Harrisburg"
"8935",2021,36.491,"Harrisburg"
"8936",2021,31.995,"Harrisburg"
"8937",2022,29.997,"Harrisburg"
"8938",2021,36.5,"Harrisburg"
